active_date,skill_name,job_count
2022-04-07,Databases,1
2022-04-07,Analytical Thinking,1
2022-04-07,Analysing Data,1
2022-04-07,HTML5,1
2022-04-07,PHP 7.x,1
2022-04-07,Apache Hadoop,1
2022-04-07,Apache Big Data Stack,1
2022-04-07,GCP,1
2022-04-07,Python/SAS,1
2022-04-07,Google Cloud,1
2022-04-07,Docker,1
2022-04-07,PySpark,1
2022-04-08,SQL,39
2022-04-08,Python,33
2022-04-08,Java,28
2022-04-08,Big Data,23
2022-04-08,Scala,18
2022-04-08,Hadoop,13
2022-04-08,Spark,10
2022-04-08,Kotlin,10
2022-04-08,English,9
2022-04-08,Linux,9
2022-04-08,BigQuery,7
2022-04-08,Azure,7
2022-04-08,Tableau,6
2022-04-08,AWS,6
2022-04-08,MS Excel,5
2022-04-08,Kafka,5
2022-04-08,ETL,5
2022-04-08,Amazon Web Services,5
2022-04-08,R,4
2022-04-08,Excel,3
2022-04-08,JIRA,3
2022-04-08,Analytics,3
2022-04-08,Pandas,3
2022-04-08,Polish,3
2022-04-08,Kubernetes,2
2022-04-08,Hive,2
2022-04-08,Google Cloud Platform,2
2022-04-08,Git,2
2022-04-08,REST,2
2022-04-08,Power BI,2
2022-04-08,Data,2
2022-04-08,Unix,2
2022-04-08,Microsoft Azure Cloud,2
2022-04-08,Claudera,1
2022-04-08,PowerBi,1
2022-04-08,Apache Spark,1
2022-04-08,DataSudio,1
2022-04-08,Cloud,1
2022-04-08,Salesforce,1
2022-04-08,CRM,1
2022-04-08,Project Management,1
2022-04-08,German,1
2022-04-08,Data analysis,1
2022-04-08,SaaS,1
2022-04-08,Hadoop or Cloud solutions,1
2022-04-08,VBA,1
2022-04-08,NIFI,1
2022-04-08,Cloudera Data Platform,1
2022-04-08,Hortonworks Data Platform (HDP),1
2022-04-08,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-08,Shell Scripting,1
2022-04-08,Databases,1
2022-04-08,Analytical Thinking,1
2022-04-08,Analysing Data,1
2022-04-08,HTML5,1
2022-04-08,PHP 7.x,1
2022-04-08,Apache Hadoop,1
2022-04-08,Apache Big Data Stack,1
2022-04-08,GCP,1
2022-04-08,Python/SAS,1
2022-04-08,Google Cloud,1
2022-04-08,Docker,1
2022-04-08,PySpark,1
2022-04-08,Datalake,1
2022-04-08,Apache Kafka,1
2022-04-09,SQL,36
2022-04-09,Python,33
2022-04-09,Java,28
2022-04-09,Big Data,23
2022-04-09,Scala,17
2022-04-09,Hadoop,13
2022-04-09,Kotlin,10
2022-04-09,Spark,9
2022-04-09,English,9
2022-04-09,Linux,8
2022-04-09,BigQuery,7
2022-04-09,Azure,7
2022-04-09,AWS,6
2022-04-09,Kafka,5
2022-04-09,ETL,5
2022-04-09,Amazon Web Services,5
2022-04-09,R,4
2022-04-09,Tableau,3
2022-04-09,Excel,3
2022-04-09,JIRA,3
2022-04-09,Analytics,3
2022-04-09,Pandas,3
2022-04-09,Polish,3
2022-04-09,Kubernetes,2
2022-04-09,Hive,2
2022-04-09,Google Cloud Platform,2
2022-04-09,Git,2
2022-04-09,REST,2
2022-04-09,Power BI,2
2022-04-09,Data,2
2022-04-09,MS Excel,2
2022-04-09,Unix,2
2022-04-09,Microsoft Azure Cloud,2
2022-04-09,Claudera,1
2022-04-09,PowerBi,1
2022-04-09,Apache Spark,1
2022-04-09,DataSudio,1
2022-04-09,Cloud,1
2022-04-09,Salesforce,1
2022-04-09,CRM,1
2022-04-09,Project Management,1
2022-04-09,German,1
2022-04-09,Data analysis,1
2022-04-09,SaaS,1
2022-04-09,Hadoop or Cloud solutions,1
2022-04-09,VBA,1
2022-04-09,NIFI,1
2022-04-09,Cloudera Data Platform,1
2022-04-09,Hortonworks Data Platform (HDP),1
2022-04-09,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-09,Shell Scripting,1
2022-04-09,Databases,1
2022-04-09,Analytical Thinking,1
2022-04-09,Analysing Data,1
2022-04-09,HTML5,1
2022-04-09,PHP 7.x,1
2022-04-09,Apache Hadoop,1
2022-04-09,Apache Big Data Stack,1
2022-04-09,GCP,1
2022-04-09,Python/SAS,1
2022-04-09,Google Cloud,1
2022-04-09,Docker,1
2022-04-09,PySpark,1
2022-04-09,Datalake,1
2022-04-09,Apache Kafka,1
2022-04-10,SQL,28
2022-04-10,Java,27
2022-04-10,Python,25
2022-04-10,Big Data,22
2022-04-10,Scala,14
2022-04-10,Hadoop,10
2022-04-10,Kotlin,10
2022-04-10,Spark,9
2022-04-10,Azure,7
2022-04-10,Linux,7
2022-04-10,AWS,6
2022-04-10,English,6
2022-04-10,Kafka,5
2022-04-10,ETL,5
2022-04-10,Amazon Web Services,5
2022-04-10,R,4
2022-04-10,Tableau,3
2022-04-10,Excel,3
2022-04-10,JIRA,3
2022-04-10,Analytics,3
2022-04-10,Pandas,3
2022-04-10,Polish,3
2022-04-10,Kubernetes,2
2022-04-10,Hive,2
2022-04-10,Google Cloud Platform,2
2022-04-10,Git,2
2022-04-10,REST,2
2022-04-10,Power BI,2
2022-04-10,MS Excel,2
2022-04-10,Microsoft Azure Cloud,2
2022-04-10,Claudera,1
2022-04-10,PowerBi,1
2022-04-10,Apache Spark,1
2022-04-10,DataSudio,1
2022-04-10,Cloud,1
2022-04-10,Salesforce,1
2022-04-10,CRM,1
2022-04-10,Project Management,1
2022-04-10,Data analysis,1
2022-04-10,Data,1
2022-04-10,SaaS,1
2022-04-10,Hadoop or Cloud solutions,1
2022-04-10,VBA,1
2022-04-10,NIFI,1
2022-04-10,Cloudera Data Platform,1
2022-04-10,Hortonworks Data Platform (HDP),1
2022-04-10,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-10,Databases,1
2022-04-10,Analytical Thinking,1
2022-04-10,Analysing Data,1
2022-04-10,HTML5,1
2022-04-10,PHP 7.x,1
2022-04-10,Unix,1
2022-04-10,Apache Big Data Stack,1
2022-04-10,GCP,1
2022-04-10,Python/SAS,1
2022-04-10,Google Cloud,1
2022-04-10,Docker,1
2022-04-10,PySpark,1
2022-04-10,Datalake,1
2022-04-10,Apache Kafka,1
2022-04-11,SQL,30
2022-04-11,Python,27
2022-04-11,Java,27
2022-04-11,Big Data,22
2022-04-11,Scala,14
2022-04-11,Hadoop,10
2022-04-11,Kotlin,10
2022-04-11,Spark,9
2022-04-11,AWS,8
2022-04-11,Azure,7
2022-04-11,Linux,7
2022-04-11,English,6
2022-04-11,Kafka,5
2022-04-11,ETL,5
2022-04-11,Amazon Web Services,5
2022-04-11,R,4
2022-04-11,Analytics,4
2022-04-11,Tableau,3
2022-04-11,Excel,3
2022-04-11,JIRA,3
2022-04-11,Pandas,3
2022-04-11,Polish,3
2022-04-11,Kubernetes,2
2022-04-11,Hive,2
2022-04-11,Google Cloud Platform,2
2022-04-11,Git,2
2022-04-11,REST,2
2022-04-11,Power BI,2
2022-04-11,MS Excel,2
2022-04-11,Microsoft Azure Cloud,2
2022-04-11,Claudera,1
2022-04-11,PowerBi,1
2022-04-11,Apache Spark,1
2022-04-11,DataSudio,1
2022-04-11,Cloud,1
2022-04-11,Salesforce,1
2022-04-11,CRM,1
2022-04-11,Project Management,1
2022-04-11,Data analysis,1
2022-04-11,Data,1
2022-04-11,SaaS,1
2022-04-11,Hadoop or Cloud solutions,1
2022-04-11,VBA,1
2022-04-11,NIFI,1
2022-04-11,Cloudera Data Platform,1
2022-04-11,Hortonworks Data Platform (HDP),1
2022-04-11,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-11,Databases,1
2022-04-11,Analytical Thinking,1
2022-04-11,Analysing Data,1
2022-04-11,HTML5,1
2022-04-11,PHP 7.x,1
2022-04-11,Data consumption,1
2022-04-11,Systems data reporting,1
2022-04-11,Unix,1
2022-04-11,Apache Big Data Stack,1
2022-04-11,GCP,1
2022-04-11,Python/SAS,1
2022-04-11,Google Cloud,1
2022-04-11,Docker,1
2022-04-11,PySpark,1
2022-04-11,Datalake,1
2022-04-11,Apache Kafka,1
2022-04-12,SQL,31
2022-04-12,Python,27
2022-04-12,Java,27
2022-04-12,Big Data,23
2022-04-12,Scala,14
2022-04-12,Hadoop,10
2022-04-12,Kotlin,10
2022-04-12,Spark,9
2022-04-12,AWS,8
2022-04-12,Azure,7
2022-04-12,Linux,7
2022-04-12,ETL,6
2022-04-12,English,6
2022-04-12,Kafka,5
2022-04-12,Amazon Web Services,5
2022-04-12,R,4
2022-04-12,Analytics,4
2022-04-12,Tableau,3
2022-04-12,Excel,3
2022-04-12,JIRA,3
2022-04-12,Pandas,3
2022-04-12,Polish,3
2022-04-12,Kubernetes,2
2022-04-12,Hive,2
2022-04-12,Google Cloud Platform,2
2022-04-12,Git,2
2022-04-12,REST,2
2022-04-12,Power BI,2
2022-04-12,MS Excel,2
2022-04-12,Microsoft Azure Cloud,2
2022-04-12,Claudera,1
2022-04-12,PowerBi,1
2022-04-12,Apache Spark,1
2022-04-12,DataSudio,1
2022-04-12,Cloud,1
2022-04-12,Salesforce,1
2022-04-12,CRM,1
2022-04-12,Project Management,1
2022-04-12,Data analysis,1
2022-04-12,Data,1
2022-04-12,SaaS,1
2022-04-12,Hadoop or Cloud solutions,1
2022-04-12,VBA,1
2022-04-12,NIFI,1
2022-04-12,Cloudera Data Platform,1
2022-04-12,Hortonworks Data Platform (HDP),1
2022-04-12,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-12,Databases,1
2022-04-12,Analytical Thinking,1
2022-04-12,Analysing Data,1
2022-04-12,HTML5,1
2022-04-12,PHP 7.x,1
2022-04-12,Data consumption,1
2022-04-12,Systems data reporting,1
2022-04-12,Unix,1
2022-04-12,Apache Big Data Stack,1
2022-04-12,GCP,1
2022-04-12,Python/SAS,1
2022-04-12,Google Cloud,1
2022-04-12,Docker,1
2022-04-12,PySpark,1
2022-04-12,Datalake,1
2022-04-12,Apache Kafka,1
2022-04-13,SQL,30
2022-04-13,Python,28
2022-04-13,Java,27
2022-04-13,Big Data,26
2022-04-13,Scala,14
2022-04-13,Hadoop,11
2022-04-13,AWS,11
2022-04-13,Spark,10
2022-04-13,Kotlin,10
2022-04-13,English,9
2022-04-13,Azure,7
2022-04-13,Linux,7
2022-04-13,ETL,6
2022-04-13,Kafka,5
2022-04-13,Amazon Web Services,5
2022-04-13,R,4
2022-04-13,Analytics,4
2022-04-13,Tableau,3
2022-04-13,Excel,3
2022-04-13,PySpark,3
2022-04-13,JIRA,3
2022-04-13,Pandas,3
2022-04-13,Polish,3
2022-04-13,Kubernetes,2
2022-04-13,Hive,2
2022-04-13,Git,2
2022-04-13,REST,2
2022-04-13,Power BI,2
2022-04-13,MS Excel,2
2022-04-13,Microsoft Azure Cloud,2
2022-04-13,Claudera,1
2022-04-13,PowerBi,1
2022-04-13,Apache Spark,1
2022-04-13,Google Cloud Platform,1
2022-04-13,DataSudio,1
2022-04-13,Cloud,1
2022-04-13,Salesforce,1
2022-04-13,CRM,1
2022-04-13,Project Management,1
2022-04-13,Data analysis,1
2022-04-13,Data,1
2022-04-13,SaaS,1
2022-04-13,Hadoop or Cloud solutions,1
2022-04-13,VBA,1
2022-04-13,NIFI,1
2022-04-13,Cloudera Data Platform,1
2022-04-13,Hortonworks Data Platform (HDP),1
2022-04-13,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-13,Databases,1
2022-04-13,Analytical Thinking,1
2022-04-13,Analysing Data,1
2022-04-13,HTML5,1
2022-04-13,PHP 7.x,1
2022-04-13,Data consumption,1
2022-04-13,Systems data reporting,1
2022-04-13,Unix,1
2022-04-13,Apache Big Data Stack,1
2022-04-13,GCP,1
2022-04-13,Python/SAS,1
2022-04-13,Google Cloud,1
2022-04-13,Docker,1
2022-04-13,Datalake,1
2022-04-13,Apache Kafka,1
2022-04-14,Python,29
2022-04-14,SQL,28
2022-04-14,Java,27
2022-04-14,Big Data,27
2022-04-14,Scala,15
2022-04-14,AWS,11
2022-04-14,Spark,10
2022-04-14,Hadoop,10
2022-04-14,Kotlin,10
2022-04-14,English,9
2022-04-14,Azure,7
2022-04-14,ETL,6
2022-04-14,Linux,6
2022-04-14,Kafka,5
2022-04-14,Amazon Web Services,5
2022-04-14,R,4
2022-04-14,Analytics,4
2022-04-14,Excel,3
2022-04-14,PySpark,3
2022-04-14,JIRA,3
2022-04-14,Pandas,3
2022-04-14,Polish,3
2022-04-14,Tableau,2
2022-04-14,Kubernetes,2
2022-04-14,Hive,2
2022-04-14,Git,2
2022-04-14,REST,2
2022-04-14,Microsoft Azure Cloud,2
2022-04-14,Jenkins,1
2022-04-14,CI/CD,1
2022-04-14,DevOps,1
2022-04-14,Claudera,1
2022-04-14,PowerBi,1
2022-04-14,Apache Spark,1
2022-04-14,Google Cloud Platform,1
2022-04-14,DataSudio,1
2022-04-14,Cloud,1
2022-04-14,Salesforce,1
2022-04-14,CRM,1
2022-04-14,Power BI,1
2022-04-14,Project Management,1
2022-04-14,Data analysis,1
2022-04-14,Data,1
2022-04-14,SaaS,1
2022-04-14,Hadoop or Cloud solutions,1
2022-04-14,NIFI,1
2022-04-14,Cloudera Data Platform,1
2022-04-14,Hortonworks Data Platform (HDP),1
2022-04-14,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-14,Databases,1
2022-04-14,Analytical Thinking,1
2022-04-14,Analysing Data,1
2022-04-14,HTML5,1
2022-04-14,PHP 7.x,1
2022-04-14,Data consumption,1
2022-04-14,Systems data reporting,1
2022-04-14,MS Excel,1
2022-04-14,Apache Big Data Stack,1
2022-04-14,GCP,1
2022-04-14,Python/SAS,1
2022-04-14,Google Cloud,1
2022-04-14,Docker,1
2022-04-14,Datalake,1
2022-04-14,Apache Kafka,1
2022-04-15,Python,38
2022-04-15,SQL,34
2022-04-15,Java,29
2022-04-15,Big Data,28
2022-04-15,Scala,15
2022-04-15,AWS,11
2022-04-15,Spark,10
2022-04-15,Kotlin,10
2022-04-15,Hadoop,9
2022-04-15,English,9
2022-04-15,Data,8
2022-04-15,ETL,8
2022-04-15,Azure,7
2022-04-15,Linux,7
2022-04-15,Kafka,5
2022-04-15,Amazon Web Services,5
2022-04-15,R,4
2022-04-15,Analytics,4
2022-04-15,Pandas,4
2022-04-15,Excel,3
2022-04-15,PySpark,3
2022-04-15,JIRA,3
2022-04-15,Polish,3
2022-04-15,Tableau,2
2022-04-15,Kubernetes,2
2022-04-15,Hive,2
2022-04-15,Git,2
2022-04-15,REST,2
2022-04-15,Apache Hadoop,2
2022-04-15,Microsoft Azure Cloud,2
2022-04-15,Jenkins,1
2022-04-15,CI/CD,1
2022-04-15,DevOps,1
2022-04-15,Claudera,1
2022-04-15,PowerBi,1
2022-04-15,Apache Spark,1
2022-04-15,DataSudio,1
2022-04-15,Cloud,1
2022-04-15,Salesforce,1
2022-04-15,CRM,1
2022-04-15,Power BI,1
2022-04-15,Project Management,1
2022-04-15,Data analysis,1
2022-04-15,SaaS,1
2022-04-15,Hadoop or Cloud solutions,1
2022-04-15,NIFI,1
2022-04-15,Cloudera Data Platform,1
2022-04-15,Hortonworks Data Platform (HDP),1
2022-04-15,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-15,Databases,1
2022-04-15,Analytical Thinking,1
2022-04-15,Analysing Data,1
2022-04-15,HTML5,1
2022-04-15,PHP 7.x,1
2022-04-15,Data consumption,1
2022-04-15,Systems data reporting,1
2022-04-15,MS Excel,1
2022-04-15,Windows,1
2022-04-15,Apache Big Data Stack,1
2022-04-15,GCP,1
2022-04-15,Python/SAS,1
2022-04-15,Google Cloud,1
2022-04-15,Docker,1
2022-04-15,Datalake,1
2022-04-15,Apache Kafka,1
2022-04-16,Python,37
2022-04-16,SQL,33
2022-04-16,Java,29
2022-04-16,Big Data,29
2022-04-16,Scala,15
2022-04-16,AWS,12
2022-04-16,Spark,10
2022-04-16,Kotlin,10
2022-04-16,Hadoop,9
2022-04-16,English,9
2022-04-16,Data,8
2022-04-16,Azure,8
2022-04-16,Linux,8
2022-04-16,Kafka,5
2022-04-16,Amazon Web Services,5
2022-04-16,ETL,5
2022-04-16,R,4
2022-04-16,Pandas,4
2022-04-16,Hive,3
2022-04-16,Excel,3
2022-04-16,PySpark,3
2022-04-16,Polish,3
2022-04-16,Tableau,2
2022-04-16,Kubernetes,2
2022-04-16,Git,2
2022-04-16,REST,2
2022-04-16,Apache Hadoop,2
2022-04-16,Microsoft Azure Cloud,2
2022-04-16,Jenkins,1
2022-04-16,CI/CD,1
2022-04-16,DevOps,1
2022-04-16,Claudera,1
2022-04-16,PowerBi,1
2022-04-16,Apache Spark,1
2022-04-16,Cloud,1
2022-04-16,Salesforce,1
2022-04-16,CRM,1
2022-04-16,Power BI,1
2022-04-16,Project Management,1
2022-04-16,Data analysis,1
2022-04-16,SaaS,1
2022-04-16,Hadoop or Cloud solutions,1
2022-04-16,NIFI,1
2022-04-16,Cloudera Data Platform,1
2022-04-16,Hortonworks Data Platform (HDP),1
2022-04-16,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-16,Databases,1
2022-04-16,Analytical Thinking,1
2022-04-16,Analysing Data,1
2022-04-16,HTML5,1
2022-04-16,PHP 7.x,1
2022-04-16,Data consumption,1
2022-04-16,Analytics,1
2022-04-16,Systems data reporting,1
2022-04-16,MS Excel,1
2022-04-16,Windows,1
2022-04-16,SQL DB,1
2022-04-16,Apache Big Data Stack,1
2022-04-16,GCP,1
2022-04-16,Python/SAS,1
2022-04-16,Google Cloud,1
2022-04-16,Docker,1
2022-04-16,Datalake,1
2022-04-16,Apache Kafka,1
2022-04-17,Python,37
2022-04-17,SQL,33
2022-04-17,Java,29
2022-04-17,Big Data,29
2022-04-17,Scala,15
2022-04-17,AWS,12
2022-04-17,Spark,10
2022-04-17,Kotlin,10
2022-04-17,Hadoop,9
2022-04-17,English,9
2022-04-17,Data,8
2022-04-17,Azure,8
2022-04-17,Linux,8
2022-04-17,Kafka,5
2022-04-17,Amazon Web Services,5
2022-04-17,ETL,5
2022-04-17,R,4
2022-04-17,Pandas,4
2022-04-17,Hive,3
2022-04-17,Excel,3
2022-04-17,PySpark,3
2022-04-17,Polish,3
2022-04-17,Tableau,2
2022-04-17,Kubernetes,2
2022-04-17,Git,2
2022-04-17,REST,2
2022-04-17,Apache Hadoop,2
2022-04-17,Microsoft Azure Cloud,2
2022-04-17,Jenkins,1
2022-04-17,CI/CD,1
2022-04-17,DevOps,1
2022-04-17,Claudera,1
2022-04-17,PowerBi,1
2022-04-17,Apache Spark,1
2022-04-17,Cloud,1
2022-04-17,Salesforce,1
2022-04-17,CRM,1
2022-04-17,Power BI,1
2022-04-17,Project Management,1
2022-04-17,Data analysis,1
2022-04-17,SaaS,1
2022-04-17,Hadoop or Cloud solutions,1
2022-04-17,NIFI,1
2022-04-17,Cloudera Data Platform,1
2022-04-17,Hortonworks Data Platform (HDP),1
2022-04-17,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-17,Databases,1
2022-04-17,Analytical Thinking,1
2022-04-17,Analysing Data,1
2022-04-17,HTML5,1
2022-04-17,PHP 7.x,1
2022-04-17,Data consumption,1
2022-04-17,Analytics,1
2022-04-17,Systems data reporting,1
2022-04-17,MS Excel,1
2022-04-17,Windows,1
2022-04-17,SQL DB,1
2022-04-17,Apache Big Data Stack,1
2022-04-17,GCP,1
2022-04-17,Python/SAS,1
2022-04-17,Google Cloud,1
2022-04-17,Docker,1
2022-04-17,Datalake,1
2022-04-17,Apache Kafka,1
2022-04-18,Python,37
2022-04-18,SQL,33
2022-04-18,Java,29
2022-04-18,Big Data,29
2022-04-18,Scala,15
2022-04-18,AWS,12
2022-04-18,Spark,10
2022-04-18,Kotlin,10
2022-04-18,Hadoop,9
2022-04-18,English,9
2022-04-18,Data,8
2022-04-18,Azure,8
2022-04-18,Linux,8
2022-04-18,Kafka,5
2022-04-18,Amazon Web Services,5
2022-04-18,ETL,5
2022-04-18,R,4
2022-04-18,Pandas,4
2022-04-18,Hive,3
2022-04-18,Excel,3
2022-04-18,PySpark,3
2022-04-18,Polish,3
2022-04-18,Tableau,2
2022-04-18,Kubernetes,2
2022-04-18,Git,2
2022-04-18,REST,2
2022-04-18,Apache Hadoop,2
2022-04-18,Microsoft Azure Cloud,2
2022-04-18,Jenkins,1
2022-04-18,CI/CD,1
2022-04-18,DevOps,1
2022-04-18,Claudera,1
2022-04-18,PowerBi,1
2022-04-18,Apache Spark,1
2022-04-18,Cloud,1
2022-04-18,Salesforce,1
2022-04-18,CRM,1
2022-04-18,Power BI,1
2022-04-18,Project Management,1
2022-04-18,Data analysis,1
2022-04-18,SaaS,1
2022-04-18,Hadoop or Cloud solutions,1
2022-04-18,NIFI,1
2022-04-18,Cloudera Data Platform,1
2022-04-18,Hortonworks Data Platform (HDP),1
2022-04-18,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-18,Databases,1
2022-04-18,Analytical Thinking,1
2022-04-18,Analysing Data,1
2022-04-18,HTML5,1
2022-04-18,PHP 7.x,1
2022-04-18,Data consumption,1
2022-04-18,Analytics,1
2022-04-18,Systems data reporting,1
2022-04-18,MS Excel,1
2022-04-18,Windows,1
2022-04-18,SQL DB,1
2022-04-18,Apache Big Data Stack,1
2022-04-18,GCP,1
2022-04-18,Python/SAS,1
2022-04-18,Google Cloud,1
2022-04-18,Docker,1
2022-04-18,Datalake,1
2022-04-18,Apache Kafka,1
2022-04-19,Python,37
2022-04-19,SQL,33
2022-04-19,Java,29
2022-04-19,Big Data,29
2022-04-19,Scala,15
2022-04-19,AWS,12
2022-04-19,Spark,10
2022-04-19,Kotlin,10
2022-04-19,Hadoop,9
2022-04-19,English,9
2022-04-19,Data,8
2022-04-19,Azure,8
2022-04-19,Linux,8
2022-04-19,Kafka,5
2022-04-19,Amazon Web Services,5
2022-04-19,ETL,5
2022-04-19,R,4
2022-04-19,Pandas,4
2022-04-19,Hive,3
2022-04-19,Excel,3
2022-04-19,PySpark,3
2022-04-19,Polish,3
2022-04-19,Tableau,2
2022-04-19,Kubernetes,2
2022-04-19,Git,2
2022-04-19,REST,2
2022-04-19,Apache Hadoop,2
2022-04-19,Microsoft Azure Cloud,2
2022-04-19,Jenkins,1
2022-04-19,CI/CD,1
2022-04-19,DevOps,1
2022-04-19,Claudera,1
2022-04-19,PowerBi,1
2022-04-19,Apache Spark,1
2022-04-19,Cloud,1
2022-04-19,Salesforce,1
2022-04-19,CRM,1
2022-04-19,Power BI,1
2022-04-19,Project Management,1
2022-04-19,Data analysis,1
2022-04-19,SaaS,1
2022-04-19,Hadoop or Cloud solutions,1
2022-04-19,NIFI,1
2022-04-19,Cloudera Data Platform,1
2022-04-19,Hortonworks Data Platform (HDP),1
2022-04-19,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-19,Databases,1
2022-04-19,Analytical Thinking,1
2022-04-19,Analysing Data,1
2022-04-19,HTML5,1
2022-04-19,PHP 7.x,1
2022-04-19,Data consumption,1
2022-04-19,Analytics,1
2022-04-19,Systems data reporting,1
2022-04-19,MS Excel,1
2022-04-19,Windows,1
2022-04-19,SQL DB,1
2022-04-19,Apache Big Data Stack,1
2022-04-19,GCP,1
2022-04-19,Python/SAS,1
2022-04-19,Google Cloud,1
2022-04-19,Docker,1
2022-04-19,Datalake,1
2022-04-19,Apache Kafka,1
2022-04-20,Python,37
2022-04-20,SQL,37
2022-04-20,Java,29
2022-04-20,Big Data,29
2022-04-20,Scala,15
2022-04-20,AWS,12
2022-04-20,Spark,10
2022-04-20,Kotlin,10
2022-04-20,Hadoop,9
2022-04-20,English,9
2022-04-20,Data,8
2022-04-20,Azure,8
2022-04-20,Linux,8
2022-04-20,Kafka,5
2022-04-20,Amazon Web Services,5
2022-04-20,ETL,5
2022-04-20,R,4
2022-04-20,GCP,4
2022-04-20,Pandas,4
2022-04-20,Hive,3
2022-04-20,PySpark,3
2022-04-20,Looker,3
2022-04-20,Polish,3
2022-04-20,Tableau,2
2022-04-20,Kubernetes,2
2022-04-20,Excel,2
2022-04-20,Git,2
2022-04-20,REST,2
2022-04-20,Apache Hadoop,2
2022-04-20,Microsoft Azure Cloud,2
2022-04-20,Jenkins,1
2022-04-20,CI/CD,1
2022-04-20,DevOps,1
2022-04-20,A/B,1
2022-04-20,Claudera,1
2022-04-20,PowerBi,1
2022-04-20,Apache Spark,1
2022-04-20,Cloud,1
2022-04-20,Salesforce,1
2022-04-20,CRM,1
2022-04-20,Power BI,1
2022-04-20,Project Management,1
2022-04-20,Data analysis,1
2022-04-20,SaaS,1
2022-04-20,Hadoop or Cloud solutions,1
2022-04-20,NIFI,1
2022-04-20,Cloudera Data Platform,1
2022-04-20,Hortonworks Data Platform (HDP),1
2022-04-20,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-20,Databases,1
2022-04-20,Analytical Thinking,1
2022-04-20,Analysing Data,1
2022-04-20,HTML5,1
2022-04-20,PHP 7.x,1
2022-04-20,Data consumption,1
2022-04-20,Analytics,1
2022-04-20,Systems data reporting,1
2022-04-20,MS Excel,1
2022-04-20,Windows,1
2022-04-20,SQL DB,1
2022-04-20,Apache Big Data Stack,1
2022-04-20,Python/SAS,1
2022-04-20,Google Cloud,1
2022-04-20,Docker,1
2022-04-20,Datalake,1
2022-04-20,Apache Kafka,1
2022-04-21,Python,38
2022-04-21,SQL,37
2022-04-21,Java,29
2022-04-21,Big Data,28
2022-04-21,Scala,15
2022-04-21,AWS,12
2022-04-21,Spark,10
2022-04-21,Kotlin,10
2022-04-21,Hadoop,9
2022-04-21,English,9
2022-04-21,Data,8
2022-04-21,Azure,8
2022-04-21,Linux,8
2022-04-21,ETL,5
2022-04-21,Kafka,5
2022-04-21,Amazon Web Services,5
2022-04-21,R,4
2022-04-21,GCP,4
2022-04-21,Pandas,4
2022-04-21,Hive,3
2022-04-21,PySpark,3
2022-04-21,Looker,3
2022-04-21,Polish,3
2022-04-21,Kubernetes,2
2022-04-21,Excel,2
2022-04-21,Git,2
2022-04-21,REST,2
2022-04-21,Apache Hadoop,2
2022-04-21,Jenkins,1
2022-04-21,CI/CD,1
2022-04-21,DevOps,1
2022-04-21,A/B,1
2022-04-21,Tableau,1
2022-04-21,Claudera,1
2022-04-21,PowerBi,1
2022-04-21,Apache Spark,1
2022-04-21,Cloud,1
2022-04-21,Salesforce,1
2022-04-21,CRM,1
2022-04-21,Power BI,1
2022-04-21,Project Management,1
2022-04-21,SaaS,1
2022-04-21,Hadoop or Cloud solutions,1
2022-04-21,NIFI,1
2022-04-21,Cloudera Data Platform,1
2022-04-21,Hortonworks Data Platform (HDP),1
2022-04-21,UNIX/LINUX (Red Hat) RH 7.x,1
2022-04-21,Databases,1
2022-04-21,Analytical Thinking,1
2022-04-21,Analysing Data,1
2022-04-21,HTML5,1
2022-04-21,PHP 7.x,1
2022-04-21,Data consumption,1
2022-04-21,Analytics,1
2022-04-21,Systems data reporting,1
2022-04-21,MS Excel,1
2022-04-21,Microsoft Azure Cloud,1
2022-04-21,Windows,1
2022-04-21,SQL DB,1
2022-04-21,Apache Big Data Stack,1
2022-04-21,Python/SAS,1
2022-04-21,Google Cloud,1
2022-04-21,Docker,1
2022-04-21,Datalake,1
2022-04-21,Apache Kafka,1
2022-04-22,Python,36
2022-04-22,SQL,35
2022-04-22,Java,29
2022-04-22,Big Data,28
2022-04-22,Scala,15
2022-04-22,AWS,12
2022-04-22,Spark,10
2022-04-22,Kotlin,10
2022-04-22,Hadoop,9
2022-04-22,English,9
2022-04-22,Data,8
2022-04-22,Azure,8
2022-04-22,Linux,8
2022-04-22,ETL,5
2022-04-22,Kafka,5
2022-04-22,Amazon Web Services,5
2022-04-22,GCP,4
2022-04-22,Pandas,4
2022-04-22,Hive,3
2022-04-22,PySpark,3
2022-04-22,Looker,3
2022-04-22,R,3
2022-04-22,Polish,3
