active_date,skill_name,job_count
2022-04-25,Java,26
2022-04-25,Big Data,25
2022-04-25,Scala,15
2022-04-25,Spark,10
2022-04-25,English,9
2022-04-25,Data,8
2022-04-25,Tableau,1
2022-04-25,Power BI,1
2022-04-26,SQL,40
2022-04-26,Python,39
2022-04-26,Java,26
2022-04-26,Big Data,26
2022-04-26,Scala,15
2022-04-26,Spark,10
2022-04-26,English,9
2022-04-26,Data,8
2022-04-26,Power BI,2
2022-04-26,Tableau,1
2022-04-27,SQL,41
2022-04-27,Python,40
2022-04-27,Java,26
2022-04-27,Big Data,26
2022-04-27,Scala,15
2022-04-27,Spark,10
2022-04-27,English,9
2022-04-27,Data,8
2022-04-27,Power BI,2
2022-04-27,Tableau,1
2022-04-28,SQL,41
2022-04-28,Python,40
2022-04-28,Java,26
2022-04-28,Big Data,26
2022-04-28,Scala,15
2022-04-28,Spark,10
2022-04-28,English,9
2022-04-28,Data,8
2022-04-28,Power BI,2
2022-04-28,Tableau,1
2022-04-29,SQL,44
2022-04-29,Python,40
2022-04-29,Java,28
2022-04-29,Big Data,27
2022-04-29,Scala,15
2022-04-29,Spark,11
2022-04-29,English,9
2022-04-29,Data,8
2022-04-29,Tableau,3
2022-04-29,Power BI,2
2022-04-30,SQL,42
2022-04-30,Python,38
2022-04-30,Java,28
2022-04-30,Big Data,27
2022-04-30,Scala,15
2022-04-30,Spark,11
2022-04-30,English,9
2022-04-30,Data,8
2022-04-30,Tableau,3
2022-04-30,Power BI,1
2022-05-01,SQL,41
2022-05-01,Python,37
2022-05-01,Java,28
2022-05-01,Big Data,27
2022-05-01,Scala,15
2022-05-01,Spark,10
2022-05-01,Data,8
2022-05-01,English,8
2022-05-01,Tableau,3
2022-05-01,Power BI,1
2022-05-02,SQL,41
2022-05-02,Python,37
2022-05-02,Java,28
2022-05-02,Big Data,27
2022-05-02,Scala,15
2022-05-02,Spark,10
2022-05-02,Data,8
2022-05-02,English,8
2022-05-02,Tableau,3
2022-05-02,Power BI,1
2022-05-03,SQL,41
2022-05-03,Python,37
2022-05-03,Java,28
2022-05-03,Big Data,27
2022-05-03,Scala,15
2022-05-03,Spark,10
2022-05-03,Data,8
2022-05-03,English,8
2022-05-03,Tableau,3
2022-05-03,Power BI,1
2022-05-04,SQL,43
2022-05-04,Python,40
2022-05-04,Java,28
2022-05-04,Big Data,27
2022-05-04,Scala,15
2022-05-04,Spark,10
2022-05-04,Data,8
2022-05-04,English,8
2022-05-04,Tableau,3
2022-05-04,Power BI,3
2022-05-05,SQL,43
2022-05-05,Python,40
2022-05-05,Java,28
2022-05-05,Big Data,27
2022-05-05,Scala,15
2022-05-05,Spark,10
2022-05-05,Data,8
2022-05-05,English,8
2022-05-05,Tableau,3
2022-05-05,Power BI,3
2022-05-06,SQL,50
2022-05-06,Python,41
2022-05-06,Java,28
2022-05-06,Big Data,27
2022-05-06,Scala,14
2022-05-06,Spark,9
2022-05-06,Data,9
2022-05-06,English,8
2022-05-06,Tableau,3
2022-05-06,Power BI,3
2022-05-07,SQL,49
2022-05-07,Python,40
2022-05-07,Java,28
2022-05-07,Big Data,27
2022-05-07,Scala,14
2022-05-07,Spark,9
2022-05-07,Data,9
2022-05-07,English,8
2022-05-07,Power BI,3
2022-05-07,Tableau,2
2022-05-08,SQL,48
2022-05-08,Python,37
2022-05-08,Java,28
2022-05-08,Big Data,27
2022-05-08,Scala,14
2022-05-08,Data,9
2022-05-08,Spark,8
2022-05-08,English,8
2022-05-08,Power BI,3
2022-05-08,Tableau,2
2022-05-09,SQL,53
2022-05-09,Python,38
2022-05-09,Java,29
2022-05-09,Big Data,27
2022-05-09,Scala,14
2022-05-09,Data,10
2022-05-09,Spark,8
2022-05-09,English,8
2022-05-09,Power BI,3
2022-05-09,Tableau,2
2022-05-10,SQL,55
2022-05-10,Python,41
2022-05-10,Java,29
2022-05-10,Big Data,28
2022-05-10,Scala,14
2022-05-10,Data,10
2022-05-10,Spark,8
2022-05-10,English,8
2022-05-10,Power BI,3
2022-05-10,Tableau,2
2022-05-11,SQL,57
2022-05-11,Python,39
2022-05-11,Java,29
2022-05-11,Big Data,28
2022-05-11,Scala,14
2022-05-11,Data,10
2022-05-11,Spark,8
2022-05-11,English,8
2022-05-11,Power BI,3
2022-05-11,Tableau,2
2022-05-12,SQL,58
2022-05-12,Python,39
2022-05-12,Java,29
2022-05-12,Big Data,27
2022-05-12,Scala,14
2022-05-12,Data,10
2022-05-12,Spark,8
2022-05-12,English,7
2022-05-12,Power BI,3
2022-05-12,Tableau,2
2022-05-13,SQL,58
2022-05-13,Python,41
2022-05-13,Java,29
2022-05-13,Big Data,27
2022-05-13,Scala,14
2022-05-13,Spark,10
2022-05-13,Data,10
2022-05-13,English,5
2022-05-13,Power BI,3
2022-05-13,Tableau,2
2022-05-14,SQL,58
2022-05-14,Python,41
2022-05-14,Java,29
2022-05-14,Big Data,27
2022-05-14,Scala,14
2022-05-14,Spark,10
2022-05-14,Data,10
2022-05-14,English,5
2022-05-14,Power BI,3
2022-05-14,Tableau,2
2022-05-15,SQL,51
2022-05-15,Python,32
2022-05-15,Java,27
2022-05-15,Big Data,26
2022-05-15,Scala,14
2022-05-15,Spark,10
2022-05-15,English,5
2022-05-15,Data,3
2022-05-15,Power BI,3
2022-05-15,Tableau,2
2022-05-16,SQL,50
2022-05-16,Python,31
2022-05-16,Java,27
2022-05-16,Big Data,26
2022-05-16,Scala,14
2022-05-16,Spark,10
2022-05-16,English,5
2022-05-16,Data,3
2022-05-16,Power BI,3
2022-05-16,Tableau,2
2022-05-17,SQL,50
2022-05-17,Python,31
2022-05-17,Java,27
2022-05-17,Big Data,26
2022-05-17,Scala,14
2022-05-17,Spark,10
2022-05-17,English,5
2022-05-17,Data,3
2022-05-17,Power BI,3
2022-05-17,Tableau,2
2022-05-18,SQL,51
2022-05-18,Python,31
2022-05-18,Java,27
2022-05-18,Big Data,26
2022-05-18,Scala,14
2022-05-18,Spark,11
2022-05-18,English,6
2022-05-18,Data,3
2022-05-18,Power BI,3
2022-05-18,Tableau,2
2022-05-19,SQL,51
2022-05-19,Python,32
2022-05-19,Java,27
2022-05-19,Big Data,26
2022-05-19,Scala,14
2022-05-19,Spark,11
2022-05-19,English,6
2022-05-19,Data,3
2022-05-19,Power BI,3
2022-05-19,Tableau,2
2022-05-20,SQL,47
2022-05-20,Python,31
2022-05-20,Java,27
2022-05-20,Big Data,26
2022-05-20,Scala,14
2022-05-20,Spark,11
2022-05-20,English,6
2022-05-20,Data,3
2022-05-20,Power BI,3
2022-05-20,Tableau,2
2022-05-21,SQL,46
2022-05-21,Python,30
2022-05-21,Java,27
2022-05-21,Big Data,26
2022-05-21,Scala,14
2022-05-21,Spark,11
2022-05-21,English,6
2022-05-21,Data,3
2022-05-21,Power BI,3
2022-05-21,Tableau,2
2022-05-22,SQL,46
2022-05-22,Python,30
2022-05-22,Java,27
2022-05-22,Big Data,26
2022-05-22,Scala,14
2022-05-22,Spark,11
2022-05-22,English,6
2022-05-22,Data,3
2022-05-22,Power BI,3
2022-05-22,Tableau,2
2022-05-23,SQL,46
2022-05-23,Python,30
2022-05-23,Java,27
2022-05-23,Big Data,26
2022-05-23,Scala,14
2022-05-23,Spark,11
2022-05-23,English,6
2022-05-23,Data,3
2022-05-23,Power BI,3
2022-05-23,Tableau,2
2022-05-24,SQL,48
2022-05-24,Python,32
2022-05-24,Java,27
2022-05-24,Big Data,27
2022-05-24,Scala,14
2022-05-24,Spark,11
2022-05-24,English,6
2022-05-24,Data,3
2022-05-24,Power BI,3
2022-05-24,Tableau,2
2022-05-25,SQL,47
2022-05-25,Python,33
2022-05-25,Java,28
2022-05-25,Big Data,27
2022-05-25,Scala,14
2022-05-25,Spark,11
2022-05-25,English,6
2022-05-25,Data,3
2022-05-25,Power BI,3
2022-05-25,Tableau,2
2022-05-26,SQL,49
2022-05-26,Python,35
2022-05-26,Java,28
2022-05-26,Big Data,27
2022-05-26,Scala,15
2022-05-26,Spark,11
2022-05-26,English,6
2022-05-26,Data,3
2022-05-26,Tableau,2
2022-05-26,Power BI,2
2022-05-27,SQL,48
2022-05-27,Python,34
2022-05-27,Java,28
2022-05-27,Big Data,27
2022-05-27,Scala,15
2022-05-27,Spark,11
2022-05-27,English,6
2022-05-27,Data,3
2022-05-27,Tableau,2
2022-05-27,Power BI,2
2022-05-28,SQL,48
2022-05-28,Python,34
2022-05-28,Java,28
2022-05-28,Big Data,27
2022-05-28,Scala,15
2022-05-28,Spark,11
2022-05-28,English,6
2022-05-28,Data,3
2022-05-28,Tableau,2
2022-05-28,Power BI,2
2022-05-29,SQL,47
2022-05-29,Python,34
2022-05-29,Java,26
2022-05-29,Big Data,26
2022-05-29,Scala,15
2022-05-29,Spark,10
2022-05-29,English,6
2022-05-29,Data,3
2022-05-29,Power BI,2
2022-05-29,Tableau,1
2022-05-30,SQL,48
2022-05-30,Python,35
2022-05-30,Java,26
2022-05-30,Big Data,26
2022-05-30,Scala,15
2022-05-30,Spark,9
2022-05-30,English,6
2022-05-30,Data,3
2022-05-30,Power BI,2
2022-05-30,Tableau,1
2022-05-31,SQL,50
2022-05-31,Python,35
2022-05-31,Java,26
2022-05-31,Big Data,26
2022-05-31,Scala,17
2022-05-31,Spark,9
2022-05-31,English,6
2022-05-31,Data,3
2022-05-31,Power BI,2
2022-05-31,Tableau,1
2022-06-01,SQL,51
2022-06-01,Python,36
2022-06-01,Java,26
2022-06-01,Big Data,26
2022-06-01,Scala,17
2022-06-01,Spark,10
2022-06-01,English,6
2022-06-01,Data,3
2022-06-01,Power BI,2
2022-06-01,Tableau,1
2022-06-02,SQL,52
2022-06-02,Python,36
2022-06-02,Java,26
2022-06-02,Big Data,26
2022-06-02,Scala,18
2022-06-02,Spark,11
2022-06-02,English,6
2022-06-02,Data,3
2022-06-02,Power BI,2
2022-06-02,Tableau,1
2022-06-03,SQL,52
2022-06-03,Python,45
2022-06-03,Spark,29
2022-06-03,Java,26
2022-06-03,Big Data,26
2022-06-03,Scala,18
2022-06-03,English,6
2022-06-03,Data,3
2022-06-03,Tableau,1
2022-06-03,Power BI,1
2022-06-04,SQL,51
2022-06-04,Python,44
2022-06-04,Spark,29
2022-06-04,Java,26
2022-06-04,Big Data,26
2022-06-04,Scala,18
2022-06-04,English,6
2022-06-04,Data,3
2022-06-04,Tableau,1
2022-06-04,Power BI,1
2022-06-05,SQL,47
2022-06-05,Python,44
2022-06-05,Spark,29
2022-06-05,Java,26
2022-06-05,Big Data,26
2022-06-05,Scala,18
2022-06-05,English,6
2022-06-05,Data,2
2022-06-05,Tableau,1
2022-06-05,Power BI,1
2022-06-06,SQL,47
2022-06-06,Python,44
2022-06-06,Spark,29
2022-06-06,Big Data,27
2022-06-06,Java,26
2022-06-06,Scala,18
2022-06-06,English,6
2022-06-06,Data,2
2022-06-06,Tableau,1
2022-06-06,Power BI,1
2022-06-07,SQL,49
2022-06-07,Python,45
2022-06-07,Spark,29
2022-06-07,Big Data,27
2022-06-07,Java,26
2022-06-07,Scala,18
2022-06-07,English,6
2022-06-07,Data,2
2022-06-07,Tableau,1
2022-06-07,Power BI,1
2022-06-08,SQL,46
2022-06-08,Python,44
2022-06-08,Spark,31
2022-06-08,Big Data,28
2022-06-08,Java,25
2022-06-08,Scala,19
2022-06-08,English,6
2022-06-08,Data,2
2022-06-08,Tableau,1
2022-06-08,Power BI,1
2022-06-09,SQL,81
2022-06-09,Python,40
2022-06-09,Power BI,39
2022-06-09,Spark,31
2022-06-09,Big Data,27
2022-06-09,Java,25
2022-06-09,Scala,19
2022-06-09,English,6
2022-06-09,Data,2
2022-06-09,Tableau,1
2022-06-10,SQL,97
2022-06-10,Spark,49
2022-06-10,Power BI,40
2022-06-10,Python,39
2022-06-10,Scala,19
2022-06-10,Big Data,18
2022-06-10,Java,16
2022-06-10,English,6
2022-06-10,Data,2
2022-06-10,Tableau,1
2022-06-11,SQL,96
2022-06-11,Spark,49
2022-06-11,Power BI,40
2022-06-11,Python,39
2022-06-11,Scala,19
2022-06-11,Big Data,18
2022-06-11,Java,16
2022-06-11,English,6
2022-06-11,Data,2
2022-06-11,Tableau,1
2022-06-12,SQL,95
2022-06-12,Spark,47
2022-06-12,Power BI,40
2022-06-12,Python,37
2022-06-12,Scala,19
2022-06-12,Java,16
2022-06-12,Big Data,16
2022-06-12,English,6
2022-06-12,Data,1
2022-06-12,Tableau,1
2022-06-13,SQL,95
2022-06-13,Spark,47
2022-06-13,Power BI,40
2022-06-13,Python,37
2022-06-13,Scala,19
2022-06-13,Java,16
2022-06-13,Big Data,16
2022-06-13,English,6
2022-06-13,Data,1
2022-06-13,Tableau,1
2022-06-14,SQL,96
2022-06-14,Spark,47
2022-06-14,Power BI,40
2022-06-14,Python,37
2022-06-14,Scala,14
2022-06-14,Big Data,11
2022-06-14,Java,6
2022-06-14,English,6
2022-06-14,Data,1
2022-06-14,Tableau,1
2022-06-15,SQL,96
2022-06-15,Spark,48
2022-06-15,Power BI,40
2022-06-15,Python,38
2022-06-15,Scala,14
2022-06-15,Big Data,12
2022-06-15,English,9
2022-06-15,Java,6
2022-06-15,Data,1
2022-06-15,Tableau,1
2022-06-16,SQL,95
2022-06-16,Spark,48
2022-06-16,Power BI,40
2022-06-16,Python,37
2022-06-16,Scala,14
2022-06-16,Big Data,12
2022-06-16,English,9
2022-06-16,Java,6
2022-06-16,Data,1
2022-06-16,Tableau,1
2022-06-17,SQL,95
2022-06-17,Spark,47
2022-06-17,Power BI,40
2022-06-17,Python,35
2022-06-17,Scala,14
2022-06-17,Big Data,12
2022-06-17,English,12
2022-06-17,Java,6
2022-06-17,Data,1
2022-06-17,Tableau,1
2022-06-18,SQL,95
2022-06-18,Spark,47
2022-06-18,Power BI,40
2022-06-18,Python,34
2022-06-18,Scala,14
2022-06-18,Big Data,12
2022-06-18,English,12
2022-06-18,Java,6
2022-06-18,Data,1
2022-06-18,Tableau,1
2022-06-19,SQL,95
2022-06-19,Spark,47
2022-06-19,Power BI,40
2022-06-19,Python,34
2022-06-19,Scala,14
2022-06-19,Big Data,12
2022-06-19,English,12
2022-06-19,Java,6
2022-06-19,Data,1
2022-06-19,Tableau,1
2022-06-20,SQL,97
2022-06-20,Spark,47
2022-06-20,Power BI,40
2022-06-20,Python,36
2022-06-20,Scala,14
2022-06-20,Big Data,12
2022-06-20,English,12
2022-06-20,Java,8
2022-06-20,Data,1
2022-06-20,Tableau,1
2022-06-21,SQL,106
2022-06-21,Spark,48
2022-06-21,Power BI,40
2022-06-21,Python,36
2022-06-21,Scala,15
2022-06-21,Big Data,12
2022-06-21,English,12
2022-06-21,Java,8
2022-06-21,Data,1
2022-06-21,Tableau,1
2022-06-22,SQL,106
2022-06-22,Spark,49
2022-06-22,Power BI,40
2022-06-22,Python,35
2022-06-22,Scala,16
2022-06-22,Big Data,12
2022-06-22,English,12
2022-06-22,Java,8
2022-06-22,Data,1
2022-06-22,Tableau,1
2022-06-23,SQL,104
2022-06-23,Spark,49
2022-06-23,Power BI,40
2022-06-23,Python,36
2022-06-23,Scala,16
2022-06-23,English,12
2022-06-23,Big Data,11
2022-06-23,Java,8
2022-06-23,Data,1
2022-06-23,Tableau,1
2022-06-24,SQL,106
2022-06-24,Spark,49
2022-06-24,Power BI,40
2022-06-24,Python,39
2022-06-24,Scala,16
2022-06-24,Big Data,12
2022-06-24,English,12
2022-06-24,Java,7
2022-06-24,Tableau,4
2022-06-24,Data,1
2022-06-25,SQL,103
2022-06-25,Spark,49
2022-06-25,Power BI,40
2022-06-25,Python,37
2022-06-25,Scala,15
2022-06-25,Big Data,12
2022-06-25,English,12
2022-06-25,Java,7
2022-06-25,Tableau,4
2022-06-25,Data,1
2022-06-26,SQL,102
2022-06-26,Spark,49
2022-06-26,Power BI,40
2022-06-26,Python,37
2022-06-26,Scala,14
2022-06-26,Big Data,12
2022-06-26,English,12
2022-06-26,Java,7
2022-06-26,Tableau,4
2022-06-26,Data,1
2022-06-27,SQL,103
2022-06-27,Spark,49
2022-06-27,Power BI,40
2022-06-27,Python,38
2022-06-27,Scala,15
2022-06-27,Big Data,12
2022-06-27,English,12
2022-06-27,Java,7
2022-06-27,Tableau,4
2022-06-27,Data,1
2022-06-28,SQL,83
2022-06-28,Spark,49
2022-06-28,Python,39
2022-06-28,Power BI,23
2022-06-28,Scala,16
2022-06-28,Big Data,14
2022-06-28,English,13
2022-06-28,Java,9
2022-06-28,Tableau,5
2022-06-28,Data,1
2022-06-29,SQL,82
2022-06-29,Spark,49
2022-06-29,Python,38
2022-06-29,Power BI,23
2022-06-29,Scala,16
2022-06-29,Big Data,15
2022-06-29,English,13
2022-06-29,Java,9
2022-06-29,Tableau,5
2022-06-29,Data,2
2022-06-30,SQL,81
2022-06-30,Spark,49
2022-06-30,Python,40
2022-06-30,Power BI,24
2022-06-30,Big Data,15
2022-06-30,Scala,14
2022-06-30,English,14
2022-06-30,Java,9
2022-06-30,Tableau,5
2022-06-30,Data,2
2022-07-01,SQL,81
2022-07-01,Spark,49
2022-07-01,Python,40
2022-07-01,Power BI,24
2022-07-01,Big Data,18
2022-07-01,Scala,14
2022-07-01,English,14
2022-07-01,Java,9
2022-07-01,Tableau,5
2022-07-01,Data,2
2022-07-02,SQL,81
2022-07-02,Spark,48
2022-07-02,Python,40
2022-07-02,Power BI,24
2022-07-02,Big Data,18
2022-07-02,Scala,14
2022-07-02,English,14
2022-07-02,Java,9
2022-07-02,Tableau,5
2022-07-02,Data,2
2022-07-03,SQL,77
2022-07-03,Spark,30
2022-07-03,Python,27
2022-07-03,Power BI,24
2022-07-03,Big Data,18
2022-07-03,Scala,14
2022-07-03,English,14
2022-07-03,Java,9
2022-07-03,Tableau,5
2022-07-03,Data,1
2022-07-04,SQL,78
2022-07-04,Spark,30
2022-07-04,Python,29
2022-07-04,Power BI,24
2022-07-04,Big Data,18
2022-07-04,Scala,14
2022-07-04,English,14
2022-07-04,Java,10
2022-07-04,Tableau,5
2022-07-04,Data,1
2022-07-05,SQL,78
2022-07-05,Spark,30
2022-07-05,Python,29
2022-07-05,Power BI,24
2022-07-05,Big Data,19
2022-07-05,Scala,14
2022-07-05,English,14
2022-07-05,Java,10
2022-07-05,Tableau,5
2022-07-05,Data,1
2022-07-06,SQL,79
2022-07-06,Spark,30
2022-07-06,Python,29
2022-07-06,Power BI,24
2022-07-06,Big Data,19
2022-07-06,Scala,14
2022-07-06,English,14
2022-07-06,Java,10
2022-07-06,Tableau,5
2022-07-06,Data,1
2022-07-07,SQL,101
2022-07-07,Python,31
2022-07-07,Spark,30
2022-07-07,Power BI,24
2022-07-07,Big Data,19
2022-07-07,Scala,14
2022-07-07,English,14
2022-07-07,Java,13
2022-07-07,Tableau,5
2022-07-07,Data,1
2022-07-08,SQL,99
2022-07-08,Python,30
2022-07-08,Spark,29
2022-07-08,Power BI,24
2022-07-08,Big Data,18
2022-07-08,English,14
2022-07-08,Scala,13
2022-07-08,Java,13
2022-07-08,Tableau,5
2022-07-08,Data,1
2022-07-09,SQL,79
2022-07-09,Python,30
2022-07-09,Spark,29
2022-07-09,Big Data,18
2022-07-09,English,14
2022-07-09,Scala,13
2022-07-09,Java,13
2022-07-09,Tableau,5
2022-07-09,Power BI,4
2022-07-09,Data,1
2022-07-10,SQL,78
2022-07-10,Spark,29
2022-07-10,Python,29
2022-07-10,Big Data,18
2022-07-10,English,14
2022-07-10,Scala,13
2022-07-10,Java,13
2022-07-10,Tableau,5
2022-07-10,Power BI,3
2022-07-10,Data,1
2022-07-11,SQL,79
2022-07-11,Python,31
2022-07-11,Spark,29
2022-07-11,Big Data,18
2022-07-11,Scala,14
2022-07-11,English,14
2022-07-11,Java,13
2022-07-11,Tableau,5
2022-07-11,Power BI,3
2022-07-11,Data,1
2022-07-12,SQL,83
2022-07-12,Python,36
2022-07-12,Spark,29
2022-07-12,Big Data,20
2022-07-12,Scala,16
2022-07-12,English,14
2022-07-12,Java,13
2022-07-12,Tableau,6
2022-07-12,Power BI,3
2022-07-12,Data,1
2022-07-13,SQL,83
2022-07-13,Python,36
2022-07-13,Spark,29
2022-07-13,Big Data,20
2022-07-13,Scala,16
2022-07-13,English,14
2022-07-13,Java,13
2022-07-13,Tableau,6
2022-07-13,Power BI,3
2022-07-13,Data,1
2022-07-14,SQL,83
2022-07-14,Python,36
2022-07-14,Spark,29
2022-07-14,Big Data,19
2022-07-14,Scala,16
2022-07-14,English,14
2022-07-14,Java,12
2022-07-14,Tableau,6
2022-07-14,Power BI,3
2022-07-14,Data,1
2022-07-15,SQL,84
2022-07-15,Python,37
2022-07-15,Spark,29
2022-07-15,Big Data,19
2022-07-15,Scala,16
2022-07-15,English,14
2022-07-15,Java,12
2022-07-15,Tableau,6
2022-07-15,Power BI,3
2022-07-15,Data,1
2022-07-16,SQL,84
2022-07-16,Python,37
2022-07-16,Spark,29
2022-07-16,Big Data,19
2022-07-16,Scala,16
2022-07-16,English,14
2022-07-16,Java,12
2022-07-16,Tableau,6
2022-07-16,Power BI,3
2022-07-16,Data,1
2022-07-17,SQL,84
2022-07-17,Python,37
2022-07-17,Spark,29
2022-07-17,Big Data,19
2022-07-17,Scala,16
2022-07-17,Java,12
2022-07-17,English,11
2022-07-17,Tableau,6
2022-07-17,Power BI,3
2022-07-17,Data,1
2022-07-18,SQL,88
2022-07-18,Python,40
2022-07-18,Spark,29
2022-07-18,Big Data,21
2022-07-18,Scala,16
2022-07-18,English,14
2022-07-18,Java,12
2022-07-18,Tableau,8
2022-07-18,Power BI,4
2022-07-18,Data,1
2022-07-19,SQL,93
2022-07-19,Python,42
2022-07-19,Spark,29
2022-07-19,Big Data,24
2022-07-19,Scala,16
2022-07-19,English,14
2022-07-19,Java,12
2022-07-19,Tableau,10
2022-07-19,Power BI,4
2022-07-19,Data,1
2022-07-20,SQL,94
2022-07-20,Python,42
2022-07-20,Spark,29
2022-07-20,Big Data,24
2022-07-20,Scala,16
2022-07-20,English,14
2022-07-20,Java,11
2022-07-20,Tableau,10
2022-07-20,Power BI,6
2022-07-20,Data,1
2022-07-21,SQL,87
2022-07-21,Python,44
2022-07-21,Spark,27
2022-07-21,Big Data,25
2022-07-21,Scala,15
2022-07-21,Java,14
2022-07-21,English,14
2022-07-21,Tableau,10
2022-07-21,Power BI,6
2022-07-21,Data,1
2022-07-22,SQL,82
2022-07-22,Python,41
2022-07-22,Spark,27
2022-07-22,Big Data,25
2022-07-22,Java,15
2022-07-22,Scala,14
2022-07-22,English,14
2022-07-22,Tableau,10
2022-07-22,Power BI,6
2022-07-22,Data,1
2022-07-23,SQL,82
2022-07-23,Python,40
2022-07-23,Spark,27
2022-07-23,Big Data,25
2022-07-23,Java,15
2022-07-23,Scala,14
2022-07-23,English,14
2022-07-23,Tableau,10
2022-07-23,Power BI,6
2022-07-23,Data,1
2022-07-24,SQL,79
2022-07-24,Python,37
2022-07-24,Spark,27
2022-07-24,Big Data,25
2022-07-24,Java,15
2022-07-24,Scala,14
2022-07-24,English,14
2022-07-24,Tableau,7
2022-07-24,Power BI,6
2022-07-24,Data,1
2022-07-25,SQL,79
2022-07-25,Python,40
2022-07-25,Spark,28
2022-07-25,Big Data,25
2022-07-25,Java,16
2022-07-25,Scala,14
2022-07-25,English,14
2022-07-25,Tableau,7
2022-07-25,Power BI,6
2022-07-25,Data,1
2022-07-26,SQL,82
2022-07-26,Python,58
2022-07-26,Spark,31
2022-07-26,Big Data,25
2022-07-26,Java,23
2022-07-26,Scala,14
2022-07-26,English,14
2022-07-26,Tableau,7
2022-07-26,Power BI,6
2022-07-26,Data,1
2022-07-27,SQL,81
2022-07-27,Python,57
2022-07-27,Spark,31
2022-07-27,Big Data,25
2022-07-27,Java,23
2022-07-27,English,14
2022-07-27,Scala,13
2022-07-27,Tableau,7
2022-07-27,Power BI,7
2022-07-27,Data,1
2022-07-28,SQL,77
2022-07-28,Python,56
2022-07-28,Spark,31
2022-07-28,Big Data,24
2022-07-28,Java,22
2022-07-28,Scala,13
2022-07-28,English,13
2022-07-28,Tableau,6
2022-07-28,Power BI,6
2022-07-28,Data,1
2022-07-29,SQL,77
2022-07-29,Python,56
2022-07-29,Spark,31
2022-07-29,Big Data,23
2022-07-29,Java,22
2022-07-29,Scala,13
2022-07-29,English,13
2022-07-29,Tableau,6
2022-07-29,Power BI,6
2022-07-29,Data,1
2022-07-30,SQL,76
2022-07-30,Python,54
2022-07-30,Spark,31
2022-07-30,Big Data,23
2022-07-30,Java,22
2022-07-30,Scala,13
2022-07-30,English,12
2022-07-30,Tableau,6
2022-07-30,Power BI,5
2022-07-30,Data,1
2022-07-31,SQL,76
2022-07-31,Python,54
2022-07-31,Spark,31
2022-07-31,Big Data,23
2022-07-31,Java,22
2022-07-31,Scala,13
2022-07-31,English,12
2022-07-31,Tableau,6
2022-07-31,Power BI,5
2022-07-31,Data,1
2022-08-01,SQL,77
2022-08-01,Python,55
2022-08-01,Spark,31
2022-08-01,Java,24
2022-08-01,Big Data,24
2022-08-01,Scala,13
2022-08-01,English,12
2022-08-01,Power BI,8
2022-08-01,Tableau,6
2022-08-01,Data,1
2022-08-02,SQL,80
2022-08-02,Python,55
2022-08-02,Spark,32
2022-08-02,Big Data,27
2022-08-02,Java,24
2022-08-02,Scala,14
2022-08-02,English,12
2022-08-02,Power BI,8
2022-08-02,Tableau,6
2022-08-02,Data,1
2022-08-03,SQL,80
2022-08-03,Python,53
2022-08-03,Spark,31
2022-08-03,Power BI,27
2022-08-03,Big Data,27
2022-08-03,Java,23
2022-08-03,Data,20
2022-08-03,Scala,14
2022-08-03,English,12
2022-08-03,Tableau,6
2022-08-04,SQL,80
2022-08-04,Python,53
2022-08-04,Spark,31
2022-08-04,Power BI,27
2022-08-04,Big Data,27
2022-08-04,Java,23
2022-08-04,Data,20
2022-08-04,Scala,14
2022-08-04,English,12
2022-08-04,Tableau,6
2022-08-05,SQL,83
2022-08-05,Python,54
2022-08-05,Big Data,34
2022-08-05,Spark,33
2022-08-05,Java,30
2022-08-05,Power BI,27
2022-08-05,Scala,23
2022-08-05,Data,20
2022-08-05,English,12
2022-08-05,Tableau,6
2022-08-06,SQL,62
2022-08-06,Python,52
2022-08-06,Big Data,34
2022-08-06,Spark,33
2022-08-06,Power BI,27
2022-08-06,Java,25
2022-08-06,Scala,23
2022-08-06,Data,20
2022-08-06,English,12
2022-08-06,Tableau,6
2022-08-07,SQL,62
2022-08-07,Python,52
2022-08-07,Big Data,34
2022-08-07,Spark,33
2022-08-07,Power BI,27
2022-08-07,Java,25
2022-08-07,Scala,23
2022-08-07,Data,20
2022-08-07,English,12
2022-08-07,Tableau,6
2022-08-08,SQL,64
2022-08-08,Python,52
2022-08-08,Big Data,34
2022-08-08,Spark,33
2022-08-08,Power BI,27
2022-08-08,Java,25
2022-08-08,Scala,23
2022-08-08,Data,20
2022-08-08,English,12
2022-08-08,Tableau,6
2022-08-09,SQL,62
2022-08-09,Python,51
2022-08-09,Big Data,34
2022-08-09,Spark,32
2022-08-09,Power BI,27
2022-08-09,Java,25
2022-08-09,Scala,23
2022-08-09,Data,20
2022-08-09,English,11
2022-08-09,Tableau,5
2022-08-10,SQL,61
2022-08-10,Python,50
2022-08-10,Big Data,34
2022-08-10,Spark,33
2022-08-10,Power BI,27
2022-08-10,Java,25
2022-08-10,Scala,24
2022-08-10,Data,20
2022-08-10,English,11
2022-08-10,Tableau,5
2022-08-11,SQL,61
2022-08-11,Python,43
2022-08-11,Spark,33
2022-08-11,Big Data,31
2022-08-11,Java,28
2022-08-11,Power BI,27
2022-08-11,Scala,21
2022-08-11,Data,20
2022-08-11,English,11
2022-08-11,Tableau,5
2022-08-12,SQL,61
2022-08-12,Python,44
2022-08-12,Big Data,34
2022-08-12,Spark,33
